28522,15,1,688
28612,11,0,0
28667,94,0,0
28703,653,0,0
28841,34,0,0
28920,113,0,0
29151,20,0,0
29297,14,0,0
29361,22,0,0
29452,133,0,0
29521,46,0,0
29594,672,1,676
29659,40,0,0
29964,21,0,0
30021,23,0,0
30129,70,0,0
30156,818,0,0
30158,53,0,0
30176,492,0,0
30226,6,0,0
30300,28,0,0
30319,29,0,0
30344,68,0,0
30390,9,0,0
30499,48,0,0
30567,10,0,0
30824,12,0,0
30966,37,0,0
31142,73,0,0
31220,1080,1,440
31289,119,0,0
31299,21,0,0
31317,273,0,0
31431,17,0,0
31465,49,0,0
31497,54,0,0
31689,196,0,0
31694,60,0,0
31951,6,0,0
31956,83,0,0
31995,32,0,0
32050,91,0,0
32053,6,0,0
32082,84,0,0
32169,173,0,0
32179,41,0,0
32196,65,0,0
32445,61,1,82
32560,152,0,0
32680,89,0,0
32868,33,0,0
32880,33,0,0
33228,26,0,0
33266,408,0,0
33474,91,0,0
33527,4,0,0
33530,198,0,0
33784,41,0,0
33877,38,0,0
34023,146,0,0
34108,11,0,0
34203,45,0,0
34277,463,0,0
34356,35,0,0
34379,866,0,0
34464,24,0,0
34592,389,0,0
34606,72,0,0
34860,79,0,0
35113,98,0,0
35160,14,1,688
35186,201,0,0
35373,5,0,0
35455,18,0,0
35702,13,0,0
36068,45,0,0
36099,6,0,0
36101,40,0,0
36231,67,0,0
36235,153,0,0
36237,83,0,0
36555,58,0,0
36587,167,0,0
36721,290,0,0
36883,67,0,0
36968,62,0,0
37030,17,0,0
37058,20,0,0
37094,484,0,0
37103,121,0,0
37524,25,0,0
37759,25,0,0
37775,10,0,0
37908,161,1,635
37908,22,0,0
38058,90,0,0
38383,116,0,0
38420,28,0,0
38761,209,0,0
38883,8,0,0
38918,291,0,0
39063,60,0,0
39096,25,0,0
39164,99,0,0
39204,172,0,0
39254,10,0,0
39492,27,0,0
39533,26,0,0
39580,2,0,0
39631,129,0,0
39869,1152,0,0
39974,52,0,0
40016,87,0,0
40034,61,0,0
40079,7,0,0
40138,71,0,0
40307,30,0,0
40453,15,0,0
40466,142,0,0
40523,191,0,0
40637,118,0,0
40650,284,0,0
41018,78,0,0
41056,55,0,0
41062,121,1,265
41373,14,1,577
41728,139,0,0
41733,4,0,0
42136,547,0,0
42181,19,0,0
42286,44,0,0
42707,16,0,0
42835,78,1,578
43037,52,0,0
43103,91,0,0
43194,65,1,579
43259,29,0,0
43566,8,0,0
43795,9,0,0
43797,373,0,0
44016,16,0,0
44060,125,0,0
44109,49,0,0
44183,16,0,0
44243,92,0,0
44264,13,0,0
44319,235,0,0
44376,121,1,389
44549,76,0,0
44570,25,0,0
44621,19,0,0
44663,2,0,0
44723,52,0,0
44978,3,0,0
44980,30,0,0
45059,14,0,0
45108,165,0,0
45130,115,0,0
45289,9,0,0
45332,61,0,0
45369,69,0,0
45481,55,0,0
45585,199,0,0
45687,72,0,0
45845,5,0,0
46039,5,0,0
46054,28,0,0
46211,126,0,0
46224,7,0,0
46286,57,0,0
46442,45,0,0
46462,5,0,0
46500,2,0,0
46501,94,0,0
46520,42,0,0
46569,52,0,0
46640,26,0,0
46740,33,0,0
46752,92,0,0
47167,248,0,0
47243,12,0,0
47298,187,0,0
47313,107,0,0
47331,111,0,0
47478,83,0,0
47597,31,1,266
47603,136,0,0
47655,260,0,0
47761,101,0,0
47887,36,0,0
47897,95,0,0
48078,78,0,0
48169,82,0,0
48235,215,0,0
48307,37,0,0
48315,15,0,0
48365,25,0,0
48505,114,0,0
48569,128,0,0
48575,18,1,615
48577,56,0,0
48629,28,0,0
48783,12,0,0
48792,49,0,0
49129,51,0,0
49142,19,0,0
49272,128,0,0
49281,20,1,657
49302,327,0,0
49678,60,0,0
49830,16,0,0
49938,33,0,0
50269,168,0,0
50289,79,0,0
50432,12,0,0
50845,70,0,0
50942,30,0,0
51042,2350,0,0
51205,27,0,0
51214,58,0,0
51242,9,0,0
51243,14,0,0
51471,9,0,0
51499,337,0,0
51834,20,0,0
51924,127,0,0
52163,52,0,0
52304,279,0,0
52369,10,0,0
52410,58,0,0
52487,195,0,0
52558,32,0,0
52812,4,0,0
52817,24,0,0
52989,38,0,0
53132,453,0,0
53196,31,0,0
53212,37,1,572
53408,61,0,0
53944,118,0,0
54042,40,0,0
54195,94,0,0
54304,37,0,0
54407,80,0,0
54488,96,1,498
54714,17,0,0
54782,21,0,0
55080,311,0,0
55138,6,0,0
55217,26,0,0
55273,18,0,0
55284,83,0,0
55488,494,0,0
55644,43,0,0
55729,63,0,0
55784,448,0,0
55879,95,1,508
56126,18,0,0
56135,93,0,0
56200,70,0,0
56272,54,0,0
56284,82,0,0
56343,134,0,0
56356,809,0,0
56436,40,1,99
56565,2,0,0
56583,134,0,0
56591,27,0,0
56833,2,0,0
56908,132,0,0
56954,48,0,0
56991,374,0,0
57032,213,1,461
57142,96,0,0
57149,58,0,0
57240,29,0,0
57382,26,0,0
57474,32,0,0
57525,26,0,0
57536,42,0,0
57541,13,1,441
57559,147,0,0
57782,116,0,0
58165,123,0,0
58175,69,0,0
58578,14,1,179
58607,326,0,0
58607,280,0,0
58630,213,0,0
58673,16,0,0
58872,20,0,0
58962,48,1,219
58967,191,0,0
59053,22,1,369
59448,87,0,0
59615,12,0,0
59781,442,0,0
60069,60,0,0
60102,162,0,0
60489,319,0,0
60514,25,0,0
60812,33,0,0
61445,35,0,0
61655,107,0,0
61691,85,0,0
62441,8,0,0
62522,36,0,0
62524,60,0,0
62579,376,0,0
62609,20,0,0
63007,100,0,0
63128,329,0,0
63191,20,0,0
63268,172,0,0
63280,815,0,0
63318,14,0,0
63386,150,0,0
63581,252,0,0
63624,46,0,0
63636,50,0,0
63710,121,0,0
63829,31,0,0
63857,28,0,0
63882,17,0,0
63886,7,0,0
63894,109,0,0
64199,53,0,0
64245,650,0,0
64399,104,1,706
64432,42,0,0
64494,11,0,0
64505,17,0,0
64694,320,0,0
64761,208,0,0
64764,114,0,0
64984,41,0,0
65167,14,0,0
65215,84,0,0
65216,10,0,0
65436,719,1,132
65508,35,0,0
65619,6,0,0
65761,13,0,0
65936,13,0,0
65976,14,0,0
66000,49,0,0
66143,165,0,0
66232,475,0,0
66442,68,0,0
66478,17,0,0
66506,11,0,0
66543,37,0,0
66576,92,1,708
66664,20,1,401
66829,101,0,0
66890,16,0,0
66891,240,0,0
67023,27,0,0
67024,43,1,197
67037,27,0,0
67095,21,0,0
67210,819,0,0
67265,53,0,0
67311,56,0,0
67349,42,0,0
67370,32,0,0
67462,89,0,0
67469,124,0,0
67483,64,0,0
67503,134,0,0
67515,19,0,0
67618,61,0,0
67635,155,0,0
67673,32,0,0
67893,76,0,0
67915,32,0,0
67983,32,0,0
68115,70,0,0
68135,105,0,0
68156,22,0,0
68289,41,0,0
68298,13,0,0
68340,212,0,0
68550,75,0,0
68633,207,1,144
68732,243,0,0
68769,196,0,0
68883,91,0,0
68947,9,0,0
69011,70,0,0
69243,44,0,0
69282,109,0,0
69452,326,0,0
69475,64,0,0
69769,14,0,0
70230,100,1,605
70368,32,0,0
70406,15,0,0
70473,14,0,0
70724,10,1,430
70768,23,1,557
70791,70,0,0
70893,267,0,0
70914,18,0,0
70924,130,0,0
70978,11,0,0
71033,9,0,0
71059,41,0,0
71287,83,0,0
71304,12,0,0
71317,37,0,0
71420,8,0,0
71522,100,0,0
71659,13,0,0
71757,41,0,0
71774,59,0,0
71922,425,0,0
71970,60,0,0
72094,53,0,0
72676,57,0,0
72789,78,0,0
73049,62,0,0
73133,19,0,0
73211,25,1,747
73382,78,1,486
73481,56,0,0
73531,578,0,0
73770,29,0,0
73789,371,0,0
73996,247,0,0
74638,38,0,0
74638,64,0,0
74698,141,0,0
74798,150,0,0
74922,33,0,0
74932,25,0,0
75007,81,1,436
75020,535,1,770
75094,69,0,0
75111,7,0,0
75323,108,0,0
75986,78,0,0
76299,24,0,0
76466,44,1,106
76540,48,0,0
76603,66,0,0
76604,295,0,0
76625,40,0,0
76626,373,0,0
76665,60,0,0
76729,12,0,0
76771,60,0,0
77201,58,0,0
77306,17,0,0
77361,23,0,0
77384,211,0,0
77388,57,0,0
77557,105,0,0
77659,43,0,0
77672,31,0,0
77786,214,0,0
77956,134,0,0
78004,71,0,0
78042,70,0,0
78269,313,0,0
78537,33,0,0
78586,60,0,0
78655,76,0,0
78761,189,0,0
78781,59,0,0
78813,113,0,0
78924,49,0,0
78965,15,0,0
78969,1880,0,0
78995,30,0,0
79033,16,0,0
79070,211,0,0
79080,67,0,0
79140,182,0,0
79265,19,0,0
79327,51,0,0
79351,6,0,0
79380,69,0,0
79416,435,0,0
79567,215,0,0
79604,42,0,0
79639,28,0,0
79693,389,0,0
79722,36,0,0
79818,57,0,0
79895,26,0,0
79922,24,0,0
79925,158,0,0
79951,12,0,0
80026,34,0,0
80179,70,0,0
80208,3,0,0
80224,396,0,0
80358,137,0,0
80509,12,0,0
80699,19,0,0
80995,123,0,0
81254,95,0,0
81300,72,0,0
81300,116,0,0
81536,69,0,0
81565,17,1,415
81585,25,0,0
81603,3,0,0
81726,86,1,143
81803,48,0,0
81968,78,0,0
82133,134,0,0
82242,102,0,0
82270,66,0,0
82289,27,0,0
82316,24,0,0
82429,15,0,0
82517,233,0,0
82693,197,0,0
82730,106,0,0
83096,58,0,0
83141,57,0,0
83195,4,0,0
83336,16,1,439
83456,65,0,0
83616,57,0,0
83632,123,0,0
83945,20,0,0
84046,17,0,0
84234,31,0,0
84280,16,0,0
84291,52,0,0
84376,17,0,0
84461,410,0,0
84586,100,0,0
84644,332,0,0
84652,48,0,0
84666,16,0,0
84694,64,0,0
84716,51,0,0
85004,9,0,0
85066,53,0,0
85168,51,0,0
85214,295,0,0
85226,36,0,0
85264,28,0,0
85302,12,0,0
85689,47,1,627
85772,21,0,0
85817,90,0,0
85851,437,1,242
85921,140,0,0
85991,16,0,0
85999,8,0,0
86159,237,0,0
86357,18,0,0
86434,138,0,0
86493,102,1,542
86557,73,0,0
86573,12,0,0
86698,11,0,0
86912,11,0,0
87105,34,0,0
87158,123,0,0
87971,16,0,0
87971,107,0,0
87993,100,0,0
88193,252,0,0
88339,206,0,0
88358,324,0,0
88498,136,0,0
88956,276,1,153
88984,37,0,0
89031,122,0,0
89084,286,0,0
89137,22,0,0
89143,48,1,291
89266,331,0,0
89364,278,1,560
89381,20,0,0
89409,7,0,0
89411,25,0,0
89529,35,0,0
89539,139,0,0
89722,15,0,0
89767,36,0,0
89783,343,0,0
89895,21,0,0
89911,46,1,446
90014,22,0,0
90154,262,0,0
90193,75,0,0
90265,10,0,0
90270,265,0,0
90384,84,0,0
90464,350,0,0
90519,300,0,0
90604,20,0,0
90614,20,0,0
90684,198,0,0
91001,32,0,0
91047,14,0,0
91170,24,0,0
91234,128,0,0
91382,5,0,0
91413,27,0,0
91613,416,0,0
91650,13,0,0
91650,208,0,0
91924,17,0,0
91960,34,1,516
92051,44,0,0
92164,82,0,0
92171,12,0,0
92206,16,0,0
92310,134,0,0
92508,42,0,0
92641,75,0,0
93376,80,0,0
93505,43,0,0
93506,44,0,0
93573,56,0,0
93634,436,0,0
93750,10,0,0
93810,19,0,0
93911,34,0,0
93985,113,0,0
94105,43,0,0
94215,605,0,0
94291,51,0,0
94326,273,0,0
94332,48,0,0
94458,59,0,0
94479,23,0,0
94500,386,0,0
94523,118,0,0
94615,60,0,0
94659,70,0,0
94704,13,0,0
94728,57,0,0
94809,86,0,0
95186,33,0,0
95193,137,0,0
95299,9,0,0
95344,215,0,0
95569,47,1,455
95822,25,0,0
96025,91,0,0
96025,175,0,0
96165,50,1,313
96519,155,0,0
96548,61,0,0
96560,29,0,0
97055,48,0,0
97087,16,0,0
97137,202,0,0
97232,15,0,0
97562,84,0,0
97562,221,1,593
97653,183,0,0
97653,14,0,0
97673,20,0,0
97703,11,0,0
97802,13,0,0
97850,3,0,0
97996,10,0,0
98076,35,0,0
98277,18,0,0
98303,234,0,0
98305,18,0,0
98555,15,0,0
98623,74,0,0
98740,186,0,0
98793,41,0,0
98855,1004,0,0
99041,78,0,0
99088,21,0,0
99421,126,0,0
99540,49,0,0
99581,176,0,0
99666,6,0,0
99718,81,0,0
99764,79,0,0
99832,262,0,0
99978,1054,0,0
100003,15,0,0
100137,82,0,0
100215,319,0,0
100275,18,0,0
100319,291,0,0
100429,171,0,0
100439,34,0,0
100612,61,0,0
101215,49,0,0
101362,15,0,0
101460,33,0,0
101657,84,0,0
101702,6,0,0
101903,240,0,0
101912,6,0,0
101942,191,0,0
102007,121,0,0
102121,176,0,0
102250,70,0,0
102352,363,0,0
102537,286,0,0
102599,6,0,0
102679,38,0,0
102781,175,0,0
102832,243,0,0
103053,56,0,0
103063,511,0,0
103071,33,0,0
103275,119,0,0
103386,33,0,0
103540,14,0,0
103542,61,0,0
103564,32,0,0
103580,79,0,0
103590,423,0,0
103799,32,0,0
103941,13,0,0
103968,68,0,0
104016,39,0,0
104148,41,1,735
104166,15,0,0
104300,12,0,0
104381,12,0,0
104462,26,0,0
104552,15,1,162
104684,33,0,0
104698,31,0,0
104711,112,0,0
104783,54,0,0
104933,19,0,0
105046,134,0,0
105175,33,0,0
105238,14,0,0
105269,40,0,0
105385,74,0,0
105527,11,0,0
105573,3,0,0
105935,86,0,0
105941,51,0,0
105980,12,0,0
106105,12,0,0
106170,201,0,0
106172,25,0,0
106256,184,0,0
106406,31,0,0
106510,147,0,0
106614,18,0,0
106679,32,0,0
106705,38,0,0
106707,457,0,0
106956,61,0,0
106973,97,1,327
107020,277,0,0
107081,60,1,134
107233,73,0,0
107459,173,0,0
107541,91,0,0
107615,42,0,0
107662,99,0,0
107804,18,0,0
107933,96,0,0
107933,6,0,0
108018,35,0,0
108084,45,0,0
108146,187,0,0
108181,44,0,0
108207,12,0,0
108304,12,0,0
108349,91,0,0
108412,71,0,0
108479,197,0,0
108750,114,0,0
108767,42,0,0
108782,51,0,0
108849,33,0,0
109070,103,0,0
109261,288,0,0
109341,40,0,0
109622,58,0,0
109698,81,0,0
109704,121,1,591
109815,262,0,0
109816,114,1,352
109827,30,0,0
109858,86,0,0
109957,30,0,0
110005,114,0,0
110010,162,0,0
110023,4,0,0
110028,59,0,0
110236,26,0,0
110249,55,0,0
110315,19,0,0
110345,175,0,0
110359,53,0,0
110717,69,0,0
110723,39,0,0
110765,32,0,0
110808,23,0,0
110830,43,0,0
110867,86,0,0
110868,66,0,0
110883,23,1,94
110926,68,0,0
110977,468,0,0
111004,164,0,0
111085,35,0,0
111097,9,0,0
111121,214,0,0
111241,297,0,0
111289,22,0,0
111397,66,0,0
111552,176,0,0
111662,361,0,0
111680,97,0,0
111709,257,0,0
111732,18,0,0
111748,6,0,0
112013,33,0,0
112013,56,0,0
112073,32,0,0
112398,107,1,566
112581,669,0,0
112730,202,0,0
112824,52,0,0
112878,24,0,0
112890,23,0,0
113229,20,0,0
113250,66,0,0
113301,41,0,0
113316,40,0,0
113362,247,0,0
113367,107,0,0
113389,259,0,0
113450,711,0,0
113483,30,1,161
113507,44,0,0
113531,76,0,0
113566,42,0,0
113725,28,0,0
113830,40,0,0
114038,15,0,0
114148,122,1,582
114275,86,1,188
114538,81,0,0
114688,133,0,0
114957,45,1,682
114992,142,0,0
115002,517,0,0
115051,6,0,0
115199,16,1,240
115227,8,0,0
115260,134,0,0
115274,1094,0,0
115293,86,0,0
115308,31,0,0
115456,6,0,0
115661,156,1,490
115661,23,0,0
115666,372,0,0
115694,4,0,0
115711,22,0,0
115758,37,1,611
115780,264,1,473
116031,60,0,0
116054,301,1,251
116503,8,0,0
116715,12,0,0
116782,115,0,0
116802,194,0,0
116834,45,0,0
116834,258,0,0
117014,17,0,0
117093,177,0,0
117237,55,0,0
117282,39,0,0
117345,23,0,0
117548,36,0,0
117838,130,0,0
117840,139,0,0
117876,333,0,0
117966,32,0,0
118092,110,0,0
118190,72,0,0
118247,3,1,212
118393,10,0,0
118409,82,0,0
118565,9,0,0
118736,46,0,0
119117,42,0,0
119144,198,0,0
119496,431,0,0
119605,28,0,0
119621,130,0,0
119654,2,0,0
119805,66,0,0
119819,987,0,0
120030,154,0,0
120083,422,0,0
120240,42,0,0
120254,14,0,0
120271,9,0,0
120347,320,0,0
120458,28,0,0
120605,39,0,0
121066,18,0,0
121246,436,1,617
121280,46,0,0
121515,305,0,0
121637,58,0,0
121706,36,0,0
121715,9,0,0
121742,37,0,0
121751,106,0,0
122046,901,0,0
122179,19,0,0
122197,93,0,0
122245,23,0,0
122415,163,0,0
122431,47,0,0
122456,83,1,759
122488,651,0,0
122581,67,0,0
122686,53,1,320
122780,47,0,0
122816,16,0,0
122823,21,0,0
122914,239,0,0
123233,10,0,0
123285,12,0,0
123327,64,0,0
123353,87,0,0
123380,214,0,0
123577,30,0,0
123586,80,0,0
123664,678,0,0
123680,44,0,0
123889,5,0,0
123945,13,0,0
124057,31,0,0
124263,200,0,0
124482,65,0,0
124617,185,0,0
124642,151,0,0
124748,20,1,700
124817,524,0,0
124986,24,0,0
125005,228,1,261
125030,83,1,201
125057,40,0,0
125158,218,0,0
125407,40,0,0
125740,275,0,0
125798,19,1,190
125836,140,0,0
126193,39,0,0
126266,36,0,0
126435,42,0,0
126541,30,0,0
126700,144,0,0
126806,11,0,0
126939,72,0,0
127143,208,0,0
127200,525,0,0
127230,349,0,0
127418,81,0,0
127515,106,0,0
127537,6,0,0
127665,5,0,0
127674,48,0,0
127823,3,0,0
127940,41,0,0
128156,164,0,0
128178,143,0,0
128209,244,0,0
128209,81,0,0
128259,33,0,0
128282,124,1,565
128373,44,0,0
128434,75,0,0
128480,152,0,0
128482,5,1,352
128494,95,0,0
128494,42,0,0
128516,53,0,0
128633,21,0,0
128648,67,0,0
128767,48,0,0
128915,81,0,0
129056,508,0,0
129076,10,0,0
129127,15,0,0
129200,66,0,0
129254,30,0,0
129286,170,0,0
129416,5,0,0
129780,49,0,0
130176,76,0,0
130205,76,0,0
130478,210,0,0
130656,109,0,0
130754,119,0,0
130902,34,0,0
130925,73,0,0
130979,366,1,384
131032,24,0,0
131033,19,0,0
131246,25,0,0
131302,44,0,0
131516,98,0,0
131730,58,0,0
131742,155,0,0
131853,11,0,0
131857,238,0,0
131976,20,0,0
132163,3,0,0
132181,87,0,0
132322,362,0,0
132374,31,0,0
132583,179,0,0
132735,629,0,0
132755,17,0,0
132892,68,0,0
132892,172,0,0
132989,29,0,0
132989,72,1,369
133080,74,0,0
133129,13,0,0
133159,25,0,0
133287,647,0,0
133319,23,0,0
133352,13,0,0
133558,319,0,0
133642,157,0,0
133743,18,0,0
133754,132,0,0
133782,672,0,0
134015,51,0,0
134067,565,0,0
134170,26,0,0
134208,39,0,0
134208,4,1,146
134249,13,0,0
134254,19,0,0
134301,42,0,0
134468,476,0,0
134558,219,0,0
134721,47,0,0
134731,1482,0,0
134736,132,0,0
134762,14,0,0
134871,7,0,0
134924,120,1,749
134938,135,0,0
134941,16,0,0
135050,429,0,0
135194,149,0,0
135233,17,0,0
135377,48,0,0
135397,242,0,0
135592,61,0,0
135833,49,0,0
136054,473,0,0
136057,45,0,0
136088,272,0,0
136313,10,0,0
136484,25,0,0
136539,18,1,441
136543,17,1,87
136760,24,0,0
136905,335,0,0
136962,19,0,0
137113,78,0,0
137177,57,0,0
137277,147,0,0
137345,30,0,0
137394,86,0,0
137407,40,0,0
137534,18,0,0
137604,25,0,0
137728,201,0,0
137742,85,0,0
137780,31,0,0
137878,207,0,0
137979,172,0,0
137987,26,1,444
138081,126,0,0
138144,57,0,0
138286,477,1,662
138296,30,0,0
138366,920,0,0
138450,1,0,0
138606,9,0,0
138671,53,0,0
138855,47,0,0
138874,23,0,0
138954,52,0,0
139061,31,0,0
139129,23,0,0
139133,126,0,0
139311,42,0,0
139329,8,0,0
139357,10,0,0
139427,177,1,561
139454,73,0,0
139591,56,0,0
139730,221,0,0
139782,15,0,0
139867,25,0,0
139913,28,0,0
139981,28,0,0
140193,63,0,0
140626,185,0,0
140687,5,1,257
140801,69,0,0
140811,25,0,0
140872,72,1,747
140932,44,0,0
141016,19,0,0
141051,17,0,0
141182,18,0,0
141327,31,0,0
141488,19,0,0
141642,59,0,0
141689,14,0,0
141743,6,0,0
141959,37,1,544
141964,111,0,0
142311,69,0,0
142410,144,0,0
142570,52,0,0
142576,156,0,0
142657,35,0,0
142690,215,0,0
142824,3,0,0
142990,81,0,0
143082,28,0,0
143098,40,0,0
143146,118,0,0
143260,13,0,0
143344,159,0,0
143626,50,0,0
143674,22,0,0
143707,11,0,0
143710,17,0,0
143814,62,0,0
143912,109,0,0
143937,118,0,0
144044,19,0,0
144114,74,1,472
144178,19,0,0
144237,139,0,0
144267,4,0,0
144297,61,0,0
144578,40,0,0
144753,208,0,0
144790,264,0,0
144909,94,1,359
145085,805,0,0
145178,42,0,0
145186,29,1,130
145284,31,0,0
145341,497,0,0
145441,320,0,0
145528,32,1,470
145593,113,0,0
145599,193,0,0
145747,280,0,0
145856,179,0,0
145922,1193,0,0
145937,47,0,0
146019,29,0,0
146064,58,0,0
146080,146,0,0
146294,69,0,0
146380,32,0,0
146447,26,0,0
146482,267,0,0
146619,27,0,0
146731,40,0,0
146860,12,0,0
146919,25,0,0
147127,159,0,0
147135,2,0,0
147395,188,0,0
147445,111,0,0
147536,9,0,0
147546,37,0,0
147616,93,0,0
147621,14,0,0
147687,75,0,0
147748,154,0,0
147775,49,0,0
147844,60,0,0
147881,269,0,0
147908,116,1,288
148023,178,0,0
148042,71,0,0
148095,148,0,0
148162,291,0,0
148241,61,0,0
148286,46,0,0
148351,95,0,0
148354,5,0,0
148358,48,0,0
148503,33,0,0
148580,160,0,0
148910,104,1,307
149014,73,0,0
149050,6,0,0
149123,16,0,0
149170,73,1,494
149264,144,0,0
149267,58,0,0
149554,20,0,0
149631,196,0,0
149681,108,0,0
149693,237,0,0
149784,158,0,0
149847,24,0,0
150138,195,0,0
150141,471,0,0
150542,123,0,0
150600,21,0,0
150603,25,0,0
150623,129,0,0
150639,69,0,0
150642,9,0,0
150707,35,1,279
150961,435,0,0
150988,109,0,0
151052,297,0,0
151233,116,0,0
151321,46,0,0
151604,203,1,97
151631,656,0,0
151664,262,0,0
151979,6,0,0
152110,34,0,0
152228,178,0,0
152563,91,0,0
152588,58,0,0
153137,129,0,0
153253,3,0,0
153261,17,0,0
153437,6,0,0
153458,45,0,0
153509,36,0,0
153525,22,0,0
153562,169,1,631
153663,34,1,646
153846,87,0,0
